timestamp,ida1_clearing_price,ida2_clearing_price,ida3_clearing_price
2026-01-14 21:30:00,144.47,140.26,145.46
2026-01-14 21:45:00,128.85,126.25,126.12
2026-01-14 22:00:00,128.66,140.0,144.79
2026-01-14 22:15:00,137.56,138.34,140.32
2026-01-14 22:30:00,125.39,122.0,133.86
2026-01-14 22:45:00,114.55,110.0,133.84
2026-01-14 23:00:00,124.01,124.05,122.61
2026-01-14 23:15:00,118.4,126.01,133.89
2026-01-14 23:30:00,118.39,110.25,133.28
2026-01-14 23:45:00,112.79,106.9,127.41
2026-01-15 00:00:00,107.05,84.03,
2026-01-15 00:15:00,109.95,103.64,
2026-01-15 00:30:00,116.38,106.7,
2026-01-15 00:45:00,112.01,90.46,
2026-01-15 01:00:00,117.6,106.81,
2026-01-15 01:15:00,114.61,106.51,
2026-01-15 01:30:00,114.6,104.51,
2026-01-15 01:45:00,106.36,95.83,
2026-01-15 02:00:00,113.55,84.89,
2026-01-15 02:15:00,109.37,84.03,
2026-01-15 02:30:00,107.98,84.03,
2026-01-15 02:45:00,91.91,75.45,
2026-01-15 03:00:00,91.46,72.57,
2026-01-15 03:15:00,91.38,71.46,
2026-01-15 03:30:00,90.38,71.04,
2026-01-15 03:45:00,90.1,70.1,
2026-01-15 04:00:00,89.52,69.52,
2026-01-15 04:15:00,89.91,69.91,
2026-01-15 04:30:00,89.7,69.22,
2026-01-15 04:45:00,90.19,70.19,
2026-01-15 05:00:00,103.99,78.96,
2026-01-15 05:15:00,107.34,73.78,
2026-01-15 05:30:00,109.66,101.66,
2026-01-15 05:45:00,131.36,125.91,
2026-01-15 06:00:00,126.69,122.1,
2026-01-15 06:15:00,131.65,134.19,
2026-01-15 06:30:00,131.22,149.44,
2026-01-15 06:45:00,144.18,165.39,
2026-01-15 07:00:00,183.98,198.51,
2026-01-15 07:15:00,174.52,171.55,
2026-01-15 07:30:00,139.86,136.27,
2026-01-15 07:45:00,115.04,106.27,
2026-01-15 08:00:00,109.48,92.67,
2026-01-15 08:15:00,92.82,84.82,
2026-01-15 08:30:00,84.9,79.0,
2026-01-15 08:45:00,79.56,66.66,
2026-01-15 09:00:00,82.2,57.89,
2026-01-15 09:15:00,76.38,54.89,
2026-01-15 09:30:00,85.7,57.9,
2026-01-15 09:45:00,80.1,55.37,
2026-01-15 10:00:00,83.46,54.14,
2026-01-15 10:15:00,79.79,53.17,
2026-01-15 10:30:00,79.58,54.82,
2026-01-15 10:45:00,80.0,74.74,
2026-01-15 11:00:00,78.22,54.4,
2026-01-15 11:15:00,65.94,46.09,
2026-01-15 11:30:00,63.99,42.48,
2026-01-15 11:45:00,58.74,37.26,
2026-01-15 12:00:00,65.94,46.09,81.59
2026-01-15 12:15:00,71.28,47.44,82.92
2026-01-15 12:30:00,65.94,46.09,81.59
2026-01-15 12:45:00,80.0,77.0,83.9
2026-01-15 13:00:00,77.18,55.7,83.1
2026-01-15 13:15:00,79.68,53.95,83.45
2026-01-15 13:30:00,79.7,53.41,88.32
2026-01-15 13:45:00,82.11,54.03,93.64
2026-01-15 14:00:00,80.74,79.0,84.63
2026-01-15 14:15:00,81.9,79.0,85.74
2026-01-15 14:30:00,81.14,79.0,82.93
2026-01-15 14:45:00,83.5,80.97,89.67
2026-01-15 15:00:00,89.32,81.34,90.33
2026-01-15 15:15:00,98.65,98.83,113.56
2026-01-15 15:30:00,115.8,128.52,131.59
2026-01-15 15:45:00,150.8,160.8,167.2
2026-01-15 16:00:00,129.48,128.3,102.94
2026-01-15 16:15:00,150.8,147.8,144.8
2026-01-15 16:30:00,150.81,149.86,144.81
2026-01-15 16:45:00,246.25,245.59,242.59
2026-01-15 17:00:00,202.88,252.36,253.38
2026-01-15 17:15:00,282.08,289.7,289.7
2026-01-15 17:30:00,273.43,289.71,277.04
2026-01-15 17:45:00,283.97,304.66,288.25
2026-01-15 18:00:00,294.12,400.0,298.96
2026-01-15 18:15:00,289.78,400.0,294.75
2026-01-15 18:30:00,280.12,400.01,288.95
2026-01-15 18:45:00,272.75,348.16,276.76
2026-01-15 19:00:00,281.06,286.95,278.06
2026-01-15 19:15:00,274.42,280.0,271.42
2026-01-15 19:30:00,251.63,268.0,251.9
2026-01-15 19:45:00,233.22,235.0,236.76
2026-01-15 20:00:00,242.74,288.47,243.06
2026-01-15 20:15:00,211.3,221.6,215.48
2026-01-15 20:30:00,148.3,140.3,154.48
2026-01-15 20:45:00,147.42,120.81,147.86
2026-01-15 21:00:00,174.43,174.43,176.24
2026-01-15 21:15:00,147.04,147.0,152.77
2026-01-15 21:30:00,148.31,143.31,150.64
2026-01-15 21:45:00,122.0,121.0,126.2
2026-01-15 22:00:00,151.76,143.99,144.67
2026-01-15 22:15:00,132.69,142.29,142.29
2026-01-15 22:30:00,131.0,131.68,134.23
2026-01-15 22:45:00,125.83,70.46,125.88
2026-01-15 23:00:00,122.39,79.45,127.15
2026-01-15 23:15:00,112.34,77.38,108.29
2026-01-15 23:30:00,111.7,84.59,107.48
2026-01-15 23:45:00,109.5,85.01,104.08
2026-01-16 00:00:00,114.94,121.47,
2026-01-16 00:15:00,123.87,86.55,
2026-01-16 00:30:00,123.03,121.96,
2026-01-16 00:45:00,122.77,120.3,
2026-01-16 01:00:00,113.97,124.27,
2026-01-16 01:15:00,113.25,123.75,
2026-01-16 01:30:00,112.9,122.96,
2026-01-16 01:45:00,112.6,123.09,
2026-01-16 02:00:00,111.33,110.27,
2026-01-16 02:15:00,110.59,117.0,
2026-01-16 02:30:00,108.35,117.9,
2026-01-16 02:45:00,106.56,117.9,
2026-01-16 03:00:00,109.57,116.35,
2026-01-16 03:15:00,109.79,115.56,
2026-01-16 03:30:00,109.93,116.35,
2026-01-16 03:45:00,108.43,115.59,
2026-01-16 04:00:00,114.8,100.0,
2026-01-16 04:15:00,107.69,98.42,
2026-01-16 04:30:00,106.49,90.0,
2026-01-16 04:45:00,116.34,108.49,
2026-01-16 05:00:00,108.07,106.55,
2026-01-16 05:15:00,112.57,109.76,
2026-01-16 05:30:00,127.9,123.82,
2026-01-16 05:45:00,140.47,148.67,
2026-01-16 06:00:00,121.99,117.9,
2026-01-16 06:15:00,128.27,138.84,
2026-01-16 06:30:00,144.87,139.11,
2026-01-16 06:45:00,168.26,159.78,
2026-01-16 07:00:00,150.68,164.9,
2026-01-16 07:15:00,175.15,179.8,
2026-01-16 07:30:00,164.76,178.1,
2026-01-16 07:45:00,127.94,132.16,
2026-01-16 08:00:00,171.45,187.59,
2026-01-16 08:15:00,145.08,165.81,
2026-01-16 08:30:00,107.66,110.57,
2026-01-16 08:45:00,98.05,114.88,
2026-01-16 09:00:00,90.17,96.73,
2026-01-16 09:15:00,87.11,89.2,
2026-01-16 09:30:00,89.71,94.82,
2026-01-16 09:45:00,81.09,78.15,
2026-01-16 10:00:00,79.63,133.17,
2026-01-16 10:15:00,79.13,94.11,
2026-01-16 10:30:00,74.11,89.36,
2026-01-16 10:45:00,72.77,85.64,
2026-01-16 11:00:00,72.98,84.23,
2026-01-16 11:15:00,72.32,87.0,
2026-01-16 11:30:00,72.5,78.17,
2026-01-16 11:45:00,72.55,78.18,
2026-01-16 12:00:00,72.53,73.09,95.35
2026-01-16 12:15:00,72.56,73.02,94.74
2026-01-16 12:30:00,73.65,76.98,93.0
2026-01-16 12:45:00,74.5,79.0,101.75
2026-01-16 13:00:00,77.97,81.0,92.34
2026-01-16 13:15:00,78.36,92.72,94.72
2026-01-16 13:30:00,79.0,91.21,93.45
2026-01-16 13:45:00,83.9,96.64,99.44
2026-01-16 14:00:00,84.63,96.78,96.78
2026-01-16 14:15:00,96.98,101.53,103.29
2026-01-16 14:30:00,106.56,108.69,109.34
2026-01-16 14:45:00,120.26,127.14,135.17
2026-01-16 15:00:00,108.56,98.02,100.49
2026-01-16 15:15:00,155.16,160.31,164.44
2026-01-16 15:30:00,142.77,148.26,145.26
2026-01-16 15:45:00,177.71,171.0,175.41
2026-01-16 16:00:00,156.64,161.66,176.53
2026-01-16 16:15:00,182.36,173.62,188.16
2026-01-16 16:30:00,187.21,187.38,192.62
2026-01-16 16:45:00,208.52,208.82,188.1
2026-01-16 17:00:00,213.52,199.71,210.22
2026-01-16 17:15:00,212.4,199.37,188.52
2026-01-16 17:30:00,199.41,187.0,182.66
2026-01-16 17:45:00,213.6,190.51,182.12
2026-01-16 18:00:00,183.29,177.78,181.33
2026-01-16 18:15:00,186.88,176.01,176.28
2026-01-16 18:30:00,177.12,172.87,173.18
2026-01-16 18:45:00,179.33,169.17,170.14
2026-01-16 19:00:00,196.3,175.68,177.87
2026-01-16 19:15:00,198.37,176.75,203.7
2026-01-16 19:30:00,190.49,173.3,186.51
2026-01-16 19:45:00,151.81,151.03,160.81
2026-01-16 20:00:00,183.62,181.0,175.85
2026-01-16 20:15:00,158.97,158.95,160.8
2026-01-16 20:30:00,143.08,137.62,137.1
2026-01-16 20:45:00,115.7,122.23,122.68
2026-01-16 21:00:00,140.95,140.25,138.42
2026-01-16 21:15:00,137.2,135.6,134.9
2026-01-16 21:30:00,132.16,129.67,130.0
2026-01-16 21:45:00,118.19,110.0,126.49
2026-01-16 22:00:00,132.36,129.55,130.0
2026-01-16 22:15:00,124.87,125.43,126.74
2026-01-16 22:30:00,123.73,124.19,126.31
2026-01-16 22:45:00,116.94,120.28,124.72
2026-01-16 23:00:00,99.69,119.7,89.67
2026-01-16 23:15:00,98.26,104.67,97.12
2026-01-16 23:30:00,94.41,92.15,91.13
2026-01-16 23:45:00,90.82,90.65,89.72
2026-01-17 00:00:00,91.16,90.29,
2026-01-17 00:15:00,95.91,91.8,
2026-01-17 00:30:00,110.82,105.36,
2026-01-17 00:45:00,120.27,92.84,
2026-01-17 01:00:00,122.37,114.44,
2026-01-17 01:15:00,120.59,111.0,
2026-01-17 01:30:00,118.98,109.25,
2026-01-17 01:45:00,109.1,103.1,
2026-01-17 02:00:00,120.55,111.22,
2026-01-17 02:15:00,101.59,96.71,
2026-01-17 02:30:00,120.02,102.85,
2026-01-17 02:45:00,116.83,101.72,
2026-01-17 03:00:00,117.26,103.98,
2026-01-17 03:15:00,114.3,105.49,
2026-01-17 03:30:00,112.53,103.93,
2026-01-17 03:45:00,94.95,90.95,
2026-01-17 04:00:00,92.75,89.92,
2026-01-17 04:15:00,91.72,88.47,
2026-01-17 04:30:00,91.48,87.8,
2026-01-17 04:45:00,91.06,88.01,
2026-01-17 05:00:00,86.32,88.0,
2026-01-17 05:15:00,89.32,89.5,
2026-01-17 05:30:00,90.01,87.61,
2026-01-17 05:45:00,92.74,90.51,
2026-01-17 06:00:00,93.9,91.9,
2026-01-17 06:15:00,90.5,88.2,
2026-01-17 06:30:00,85.93,83.25,
2026-01-17 06:45:00,82.37,82.29,
2026-01-17 07:00:00,89.98,88.2,
2026-01-17 07:15:00,91.41,90.25,
2026-01-17 07:30:00,90.88,89.72,
2026-01-17 07:45:00,91.74,90.22,
2026-01-17 08:00:00,116.58,117.39,
2026-01-17 08:15:00,85.23,83.23,
2026-01-17 08:30:00,82.85,81.44,
2026-01-17 08:45:00,79.1,81.0,
2026-01-17 09:00:00,84.41,81.0,
2026-01-17 09:15:00,80.3,80.0,
2026-01-17 09:30:00,73.47,78.41,
2026-01-17 09:45:00,71.05,66.72,
2026-01-17 10:00:00,71.87,67.66,
2026-01-17 10:15:00,78.98,80.56,
2026-01-17 10:30:00,80.45,81.0,
2026-01-17 10:45:00,78.93,81.0,
2026-01-17 11:00:00,91.56,81.0,
2026-01-17 11:15:00,93.38,82.99,
2026-01-17 11:30:00,95.43,84.93,
2026-01-17 11:45:00,93.74,83.8,
2026-01-17 12:00:00,95.67,83.35,105.35
2026-01-17 12:15:00,94.93,82.72,107.72
2026-01-17 12:30:00,91.53,81.96,103.96
2026-01-17 12:45:00,96.19,87.47,108.57
2026-01-17 13:00:00,94.63,93.5,111.21
2026-01-17 13:15:00,94.84,93.8,111.25
2026-01-17 13:30:00,86.76,85.81,104.2
2026-01-17 13:45:00,92.14,86.8,108.14
2026-01-17 14:00:00,90.57,87.56,105.65
2026-01-17 14:15:00,87.27,85.14,98.23
2026-01-17 14:30:00,84.23,82.19,79.32
2026-01-17 14:45:00,84.47,82.46,80.07
2026-01-17 15:00:00,91.11,87.2,87.14
2026-01-17 15:15:00,86.83,83.85,82.85
2026-01-17 15:30:00,91.44,89.44,87.52
2026-01-17 15:45:00,90.5,89.38,87.35
2026-01-17 16:00:00,90.44,87.56,85.56
2026-01-17 16:15:00,95.63,92.43,90.43
2026-01-17 16:30:00,101.13,98.13,99.17
2026-01-17 16:45:00,113.97,118.98,120.59
2026-01-17 17:00:00,121.08,124.6,127.58
2026-01-17 17:15:00,139.66,140.48,144.96
2026-01-17 17:30:00,140.94,140.98,145.94
2026-01-17 17:45:00,145.5,146.74,145.82
2026-01-17 18:00:00,124.94,128.14,128.74
2026-01-17 18:15:00,123.49,126.31,127.52
2026-01-17 18:30:00,119.16,122.65,124.66
2026-01-17 18:45:00,114.86,114.64,121.44
2026-01-17 19:00:00,109.62,106.62,112.07
2026-01-17 19:15:00,103.39,100.39,98.39
2026-01-17 19:30:00,97.85,94.85,92.85
2026-01-17 19:45:00,91.2,84.46,84.08
2026-01-17 20:00:00,89.09,85.18,83.88
2026-01-17 20:15:00,87.06,83.06,82.09
2026-01-17 20:30:00,86.08,82.36,80.89
2026-01-17 20:45:00,85.24,81.97,80.75
2026-01-17 21:00:00,84.08,82.37,78.38
2026-01-17 21:15:00,84.53,82.96,78.98
2026-01-17 21:30:00,87.79,85.79,82.07
2026-01-17 21:45:00,88.35,86.34,84.37
2026-01-17 22:00:00,86.24,84.25,80.29
2026-01-17 22:15:00,88.58,86.55,84.57
2026-01-17 22:30:00,99.34,106.65,108.34
2026-01-17 22:45:00,101.51,108.51,108.91
2026-01-17 23:00:00,85.0,85.36,88.72
2026-01-17 23:15:00,80.35,81.94,87.38
2026-01-17 23:30:00,77.69,77.06,83.82
2026-01-17 23:45:00,75.57,77.0,80.0
2026-01-18 00:00:00,76.81,77.4,
2026-01-18 00:15:00,76.81,76.84,
2026-01-18 00:30:00,76.81,76.43,
2026-01-18 00:45:00,76.81,76.46,
2026-01-18 01:00:00,85.79,84.22,
2026-01-18 01:15:00,89.52,86.74,
2026-01-18 01:30:00,87.74,86.06,
2026-01-18 01:45:00,83.9,84.03,
2026-01-18 02:00:00,83.64,94.01,
2026-01-18 02:15:00,81.33,83.88,
2026-01-18 02:30:00,80.24,85.31,
2026-01-18 02:45:00,80.0,82.09,
2026-01-18 03:00:00,85.34,97.61,
2026-01-18 03:15:00,85.5,93.18,
2026-01-18 03:30:00,85.14,90.96,
2026-01-18 03:45:00,85.25,88.12,
2026-01-18 04:00:00,85.57,91.32,
2026-01-18 04:15:00,85.41,90.72,
2026-01-18 04:30:00,86.98,94.55,
2026-01-18 04:45:00,88.38,98.25,
2026-01-18 05:00:00,92.81,101.27,
2026-01-18 05:15:00,102.26,100.79,
2026-01-18 05:30:00,102.6,103.58,
2026-01-18 05:45:00,107.32,105.43,
2026-01-18 06:00:00,101.66,96.54,
2026-01-18 06:15:00,97.95,95.13,
2026-01-18 06:30:00,99.96,96.42,
2026-01-18 06:45:00,100.94,96.91,
2026-01-18 07:00:00,120.44,103.49,
2026-01-18 07:15:00,121.51,102.77,
2026-01-18 07:30:00,121.55,104.3,
2026-01-18 07:45:00,121.59,106.03,
2026-01-18 08:00:00,103.23,109.9,
2026-01-18 08:15:00,94.37,111.29,
2026-01-18 08:30:00,84.97,113.09,
2026-01-18 08:45:00,92.2,94.1,
2026-01-18 09:00:00,89.85,119.55,
2026-01-18 09:15:00,80.4,105.19,
2026-01-18 09:30:00,78.43,93.88,
2026-01-18 09:45:00,78.51,94.7,
2026-01-18 10:00:00,78.21,94.13,
2026-01-18 10:15:00,77.33,93.23,
2026-01-18 10:30:00,77.37,95.26,
2026-01-18 10:45:00,79.53,102.24,
2026-01-18 11:00:00,85.0,105.44,
2026-01-18 11:15:00,89.11,105.1,
2026-01-18 11:30:00,93.11,103.49,
2026-01-18 11:45:00,95.15,101.97,
2026-01-18 12:00:00,93.51,103.86,91.65
2026-01-18 12:15:00,93.49,100.0,90.75
2026-01-18 12:30:00,90.27,101.07,90.91
2026-01-18 12:45:00,86.53,100.63,87.03
2026-01-18 13:00:00,79.07,102.4,84.07
2026-01-18 13:15:00,79.61,100.6,83.43
2026-01-18 13:30:00,80.53,96.36,83.3
2026-01-18 13:45:00,77.8,82.97,76.3
2026-01-18 14:00:00,82.56,95.03,82.03
2026-01-18 14:15:00,83.87,105.37,86.18
2026-01-18 14:30:00,84.16,106.23,89.51
2026-01-18 14:45:00,83.87,106.73,88.32
2026-01-18 15:00:00,80.95,81.84,78.23
2026-01-18 15:15:00,79.07,79.29,77.2
2026-01-18 15:30:00,81.09,81.76,78.33
2026-01-18 15:45:00,83.32,84.28,79.4
2026-01-18 16:00:00,90.49,91.24,87.99
2026-01-18 16:15:00,92.37,93.47,84.37
2026-01-18 16:30:00,97.01,128.58,94.94
2026-01-18 16:45:00,105.51,144.77,99.82
2026-01-18 17:00:00,97.0,86.24,85.68
2026-01-18 17:15:00,136.81,144.07,144.95
2026-01-18 17:30:00,150.38,152.71,149.02
2026-01-18 17:45:00,155.91,158.25,152.6
2026-01-18 18:00:00,127.03,139.6,127.81
2026-01-18 18:15:00,151.81,153.4,145.97
2026-01-18 18:30:00,149.91,146.59,143.69
2026-01-18 18:45:00,151.8,140.41,153.01
2026-01-18 19:00:00,150.26,142.84,142.28
2026-01-18 19:15:00,146.89,142.33,139.39
2026-01-18 19:30:00,148.94,140.84,139.43
2026-01-18 19:45:00,125.91,136.49,132.58
2026-01-18 20:00:00,148.58,142.71,147.58
2026-01-18 20:15:00,123.73,134.16,130.72
2026-01-18 20:30:00,97.71,128.5,111.85
2026-01-18 20:45:00,92.78,95.05,109.09
2026-01-18 21:00:00,90.45,130.57,95.15
2026-01-18 21:15:00,86.61,83.92,101.52
2026-01-18 21:30:00,84.31,108.51,95.41
2026-01-18 21:45:00,84.09,81.75,90.35
2026-01-18 22:00:00,84.04,81.71,83.5
2026-01-18 22:15:00,84.13,84.54,85.5
2026-01-18 22:30:00,94.88,117.98,106.6
2026-01-18 22:45:00,98.29,115.99,111.79
2026-01-18 23:00:00,81.6,114.7,81.7
2026-01-18 23:15:00,80.0,91.64,87.86
2026-01-18 23:30:00,77.31,82.17,84.73
2026-01-18 23:45:00,74.86,75.84,80.0
2026-01-19 00:00:00,108.0,100.22,
2026-01-19 00:15:00,102.6,99.2,
2026-01-19 00:30:00,101.1,100.25,
2026-01-19 00:45:00,97.28,98.81,
2026-01-19 01:00:00,101.26,99.76,
2026-01-19 01:15:00,101.1,99.86,
2026-01-19 01:30:00,94.03,98.0,
2026-01-19 01:45:00,93.14,96.47,
2026-01-19 02:00:00,89.75,95.32,
2026-01-19 02:15:00,89.84,94.87,
2026-01-19 02:30:00,88.81,94.62,
2026-01-19 02:45:00,88.93,94.41,
2026-01-19 03:00:00,88.95,94.43,
2026-01-19 03:15:00,89.25,93.29,
2026-01-19 03:30:00,89.2,92.54,
2026-01-19 03:45:00,89.32,93.12,
2026-01-19 04:00:00,89.87,91.42,
2026-01-19 04:15:00,91.24,87.31,
2026-01-19 04:30:00,91.1,91.16,
2026-01-19 04:45:00,91.99,94.6,
2026-01-19 05:00:00,88.79,87.49,
2026-01-19 05:15:00,91.69,92.66,
2026-01-19 05:30:00,92.25,95.55,
2026-01-19 05:45:00,91.65,92.67,
2026-01-19 06:00:00,90.53,87.95,
2026-01-19 06:15:00,83.88,81.85,
2026-01-19 06:30:00,83.67,81.7,
2026-01-19 06:45:00,85.04,83.06,
2026-01-19 07:00:00,90.46,61.84,
2026-01-19 07:15:00,90.35,65.8,
2026-01-19 07:30:00,90.2,65.92,
2026-01-19 07:45:00,89.96,78.09,
2026-01-19 08:00:00,90.55,82.9,
2026-01-19 08:15:00,89.52,83.17,
2026-01-19 08:30:00,86.31,83.09,
2026-01-19 08:45:00,82.65,80.49,
2026-01-19 09:00:00,84.56,82.91,
2026-01-19 09:15:00,81.25,80.03,
2026-01-19 09:30:00,81.89,81.91,
2026-01-19 09:45:00,81.89,81.92,
2026-01-19 10:00:00,85.43,88.13,
2026-01-19 10:15:00,87.37,88.69,
2026-01-19 10:30:00,88.36,89.29,
2026-01-19 10:45:00,87.81,87.81,
2026-01-19 11:00:00,87.72,86.82,
2026-01-19 11:15:00,87.71,87.01,
2026-01-19 11:30:00,89.64,88.94,
2026-01-19 11:45:00,89.39,88.69,
2026-01-19 12:00:00,92.11,90.8,82.11
2026-01-19 12:15:00,92.46,91.16,82.46
2026-01-19 12:30:00,93.09,91.32,83.09
2026-01-19 12:45:00,92.47,91.27,82.47
2026-01-19 13:00:00,95.25,90.77,85.25
2026-01-19 13:15:00,96.96,91.37,86.96
2026-01-19 13:30:00,97.27,93.73,87.27
2026-01-19 13:45:00,97.36,95.46,87.36
2026-01-19 14:00:00,81.81,80.0,77.71
2026-01-19 14:15:00,87.44,85.7,82.38
2026-01-19 14:30:00,93.23,90.64,87.2
2026-01-19 14:45:00,93.26,95.32,88.32
2026-01-19 15:00:00,100.93,104.89,97.99
2026-01-19 15:15:00,122.43,118.83,116.83
2026-01-19 15:30:00,131.61,137.72,127.72
2026-01-19 15:45:00,124.96,121.79,122.3
2026-01-19 16:00:00,120.94,114.05,106.14
2026-01-19 16:15:00,139.59,137.65,130.65
2026-01-19 16:30:00,146.01,144.21,92.31
2026-01-19 16:45:00,146.01,144.21,120.3
2026-01-19 17:00:00,146.45,143.16,112.21
2026-01-19 17:15:00,146.01,143.06,112.22
2026-01-19 17:30:00,144.99,143.77,135.75
2026-01-19 17:45:00,145.15,143.76,129.38
2026-01-19 18:00:00,152.35,151.27,149.0
2026-01-19 18:15:00,145.19,141.16,143.02
2026-01-19 18:30:00,145.54,142.21,112.22
2026-01-19 18:45:00,144.21,138.19,92.73
2026-01-19 19:00:00,174.33,171.33,170.45
2026-01-19 19:15:00,159.53,157.89,155.89
2026-01-19 19:30:00,144.93,141.04,96.8
2026-01-19 19:45:00,144.83,139.36,112.21
2026-01-19 20:00:00,149.36,146.36,146.98
2026-01-19 20:15:00,147.21,144.21,133.84
2026-01-19 20:30:00,137.13,134.87,102.88
2026-01-19 20:45:00,125.44,123.2,110.73
2026-01-19 21:00:00,128.85,125.85,123.85
2026-01-19 21:15:00,147.2,144.2,144.89
2026-01-19 21:30:00,126.16,123.16,120.8
2026-01-19 21:45:00,137.05,136.54,133.05
2026-01-19 22:00:00,95.09,97.95,109.05
2026-01-19 22:15:00,97.44,97.44,107.44
2026-01-19 22:30:00,97.55,97.55,107.55
2026-01-19 22:45:00,96.94,96.94,106.94
2026-01-19 23:00:00,91.84,91.84,101.84
2026-01-19 23:15:00,91.24,90.54,101.24
2026-01-19 23:30:00,83.52,85.54,98.38
2026-01-19 23:45:00,80.65,80.31,91.24
2026-01-20 00:00:00,79.32,82.4,
2026-01-20 00:15:00,86.76,91.28,
2026-01-20 00:30:00,89.0,91.95,
2026-01-20 00:45:00,86.56,90.92,
2026-01-20 01:00:00,85.36,89.64,
2026-01-20 01:15:00,83.37,87.09,
2026-01-20 01:30:00,82.69,84.77,
2026-01-20 01:45:00,81.49,83.3,
2026-01-20 02:00:00,81.78,83.83,
2026-01-20 02:15:00,80.7,82.74,
2026-01-20 02:30:00,79.76,81.79,
2026-01-20 02:45:00,79.15,81.15,
2026-01-20 03:00:00,79.03,80.68,
2026-01-20 03:15:00,78.79,80.43,
2026-01-20 03:30:00,78.72,80.97,
2026-01-20 03:45:00,78.83,81.12,
2026-01-20 04:00:00,80.32,83.99,
2026-01-20 04:15:00,81.51,86.14,
2026-01-20 04:30:00,86.18,92.18,
2026-01-20 04:45:00,97.68,94.67,
2026-01-20 05:00:00,94.01,96.32,
2026-01-20 05:15:00,100.04,109.11,
2026-01-20 05:30:00,93.77,104.89,
2026-01-20 05:45:00,104.28,119.5,
2026-01-20 06:00:00,108.22,127.09,
2026-01-20 06:15:00,99.41,117.15,
2026-01-20 06:30:00,91.37,92.37,
2026-01-20 06:45:00,96.98,98.36,
2026-01-20 07:00:00,95.27,92.21,
2026-01-20 07:15:00,95.05,91.56,
2026-01-20 07:30:00,94.12,90.87,
2026-01-20 07:45:00,93.3,86.83,
2026-01-20 08:00:00,94.07,86.51,
2026-01-20 08:15:00,91.36,84.3,
2026-01-20 08:30:00,84.96,80.0,
2026-01-20 08:45:00,81.23,77.3,
2026-01-20 09:00:00,74.48,77.43,
2026-01-20 09:15:00,73.13,75.13,
2026-01-20 09:30:00,71.22,73.22,
2026-01-20 09:45:00,74.65,76.65,
2026-01-20 10:00:00,76.42,80.0,
2026-01-20 10:15:00,75.89,77.89,
2026-01-20 10:30:00,75.2,78.75,
2026-01-20 10:45:00,76.14,78.34,
2026-01-20 11:00:00,65.42,80.41,
2026-01-20 11:15:00,75.22,84.5,
2026-01-20 11:30:00,74.48,86.23,
2026-01-20 11:45:00,75.01,86.18,
2026-01-20 12:00:00,87.4,88.93,69.13
2026-01-20 12:15:00,80.71,87.77,74.27
2026-01-20 12:30:00,84.65,91.3,64.97
2026-01-20 12:45:00,82.82,92.13,82.13
2026-01-20 13:00:00,89.24,90.87,41.02
2026-01-20 13:15:00,89.97,92.24,42.1
2026-01-20 13:30:00,97.04,98.28,45.15
2026-01-20 13:45:00,91.72,95.7,57.14
2026-01-20 14:00:00,90.21,85.21,79.33
2026-01-20 14:15:00,91.37,88.37,58.37
2026-01-20 14:30:00,95.92,92.92,84.0
2026-01-20 14:45:00,94.66,91.66,83.0
2026-01-20 15:00:00,89.28,87.28,64.41
2026-01-20 15:15:00,102.79,99.79,90.0
2026-01-20 15:30:00,125.07,127.04,116.66
2026-01-20 15:45:00,137.0,133.0,107.0
2026-01-20 16:00:00,112.78,109.18,102.0
2026-01-20 16:15:00,150.0,140.45,144.42
2026-01-20 16:30:00,150.94,163.04,167.96
2026-01-20 16:45:00,178.37,182.13,191.66
2026-01-20 17:00:00,145.6,140.66,142.0
2026-01-20 17:15:00,150.0,152.03,169.2
2026-01-20 17:30:00,161.94,183.42,194.98
2026-01-20 17:45:00,198.6,193.6,214.2
2026-01-20 18:00:00,185.64,171.64,160.09
2026-01-20 18:15:00,164.13,170.67,178.07
2026-01-20 18:30:00,156.44,171.0,178.4
2026-01-20 18:45:00,154.3,168.85,183.02
2026-01-20 19:00:00,172.31,187.05,190.88
2026-01-20 19:15:00,158.36,172.34,176.65
2026-01-20 19:30:00,150.0,153.12,163.95
2026-01-20 19:45:00,150.0,140.66,146.4
2026-01-20 20:00:00,167.98,170.29,166.29
2026-01-20 20:15:00,150.0,142.2,142.2
2026-01-20 20:30:00,138.02,148.69,151.49
2026-01-20 20:45:00,138.07,148.32,153.0
2026-01-20 21:00:00,151.7,152.7,142.0
2026-01-20 21:15:00,140.51,141.51,161.01
2026-01-20 21:30:00,137.2,139.91,158.1
2026-01-20 21:45:00,121.13,120.82,128.97
2026-01-20 22:00:00,111.85,108.85,100.0
2026-01-20 22:15:00,147.53,133.4,140.16
2026-01-20 22:30:00,123.46,125.18,134.76
2026-01-20 22:45:00,131.1,119.72,129.36
2026-01-20 23:00:00,145.7,131.69,131.79
2026-01-20 23:15:00,131.15,124.22,129.34
2026-01-20 23:30:00,124.0,115.89,106.41
2026-01-20 23:45:00,97.79,99.59,93.4
2026-01-21 00:00:00,129.56,144.02,
2026-01-21 00:15:00,123.18,135.1,
2026-01-21 00:30:00,124.61,133.5,
2026-01-21 00:45:00,126.59,139.0,
2026-01-21 01:00:00,120.74,126.45,
2026-01-21 01:15:00,120.93,123.69,
2026-01-21 01:30:00,110.36,117.81,
2026-01-21 01:45:00,112.87,117.7,
