timestamp,afrr_price_up,afrr_price_down,mfrr_price_up,mfrr_price_down,isp2_afrr_price_up,isp2_afrr_price_down,isp2_mfrr_price_up,isp2_mfrr_price_down,isp3_afrr_price_up,isp3_afrr_price_down,isp3_mfrr_price_up,isp3_mfrr_price_down,imbalance_price,mfrr_energy_price_up,mfrr_energy_price_down,uplift_1,uplift_2,activated_energy_up_mwh,activated_energy_down_mwh,system_deviation_mwh,mfrr_activated_up_mwh,mfrr_activated_down_mwh,afrr_activated_up_mwh,afrr_activated_down_mwh,afrr_requirements_up,afrr_requirements_down,mfrr_requirements_up,mfrr_requirements_down,isp2_afrr_requirements_up,isp2_afrr_requirements_down,isp2_mfrr_requirements_up,isp2_mfrr_requirements_down,isp3_afrr_requirements_up,isp3_afrr_requirements_down,isp3_mfrr_requirements_up,isp3_mfrr_requirements_down,system_load_mw,res_production_mw,mfrr_energy_spread,afrr_capacity_spread,mfrr_capacity_spread,net_balancing_energy_mwh,hour,day_of_week,month,is_weekend,mfrr_energy_price_up_lag_1h,mfrr_energy_price_down_lag_1h,imbalance_price_lag_1h,mfrr_energy_spread_lag_1h,afrr_price_up_lag_1h,afrr_price_down_lag_1h,system_deviation_mwh_lag_1h
2024-03-01 17:00:00,16.25,0.55,0.7,0.65,17.5,0.55,0.7,0.65,22.5,0.55,9.475,0.65,502.2375,2622.6,207.84,3.0554406975,1.8860329725,531.914,321.648,0.0,294.111,308.862,237.803,12.786,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,820.0,120.0,855.0,120.0,5736.0,803.0,2414.76,15.7,0.0499999999999999,210.266,17,4,3,0,423.87,167.9,75.11319646,255.97,18.75,0.55,0.0
2024-03-01 18:00:00,18.75,0.55,1.45,0.65,20.0,0.55,1.45,0.65,22.5,0.55,17.5,0.65,522.06307005,2088.25,228.76,3.2435645875,1.6734329875,606.402,314.62,0.0,454.054,281.953,152.348,32.667,700.0,120.0,700.0,145.0,700.0,120.0,700.0,145.0,770.0,120.0,785.0,145.0,6199.0,421.0,1859.49,18.2,0.7999999999999999,291.78200000000004,18,4,3,0,2622.6,207.84,502.2375,2414.76,16.25,0.55,0.0
2024-03-01 19:00:00,17.5,0.55,1.5,0.65,20.0,0.55,1.475,0.65,22.5,0.55,1.45,0.65,120.643161775,482.3,247.68,2.23217774,1.985654695,739.173,247.924,0.0,259.601,220.372,479.572,27.552,700.0,120.0,700.0,145.0,700.0,120.0,700.0,145.0,820.0,120.0,820.0,145.0,6491.0,384.0,234.61999999999995,16.95,0.85,491.249,19,4,3,0,2088.25,228.76,522.06307005,1859.49,18.75,0.55,0.0
2024-03-01 20:00:00,18.57,0.55,0.7,0.65,19.07,0.55,0.7,0.65,21.07,0.55,1.45,0.65,86.010530875,302.46000000000004,148.94,1.9169997875,2.7475774525,484.461,366.016,0.0,60.801,320.065,423.66,45.951,700.0,120.0,700.0,120.0,700.0,120.0,700.0,120.0,850.0,120.0,850.0,120.0,6389.0,364.0,153.52000000000004,18.02,0.0499999999999999,118.44500000000004,20,4,3,0,482.3,247.68,120.643161775,234.61999999999995,17.5,0.55,0.0
2024-03-01 21:00:00,25.07,0.55,0.65,0.65,25.07,0.55,0.65,0.65,24.07,4.16,0.7,0.65,59.738017625,478.47,0.0,1.88001535,4.1545393675,248.615,311.509,0.0,173.072,235.285,75.543,76.224,700.0,120.0,700.0,120.0,700.0,120.0,700.0,120.0,880.0,120.0,880.0,120.0,5935.0,343.0,478.47,24.52,0.0,-62.894000000000005,21,4,3,0,302.46000000000004,148.94,86.010530875,153.52000000000004,18.57,0.55,0.0
2024-03-01 22:00:00,22.32,0.55,0.65,1.55,23.07,0.55,0.65,1.55,21.455,2.205,0.7,0.65,60.147515575,481.18,0.0,1.9466957775,4.62318549,268.953,307.26,0.0,254.803,249.658,14.15,57.602,700.0,120.0,700.0,120.0,700.0,120.0,700.0,120.0,900.0,120.0,905.0,120.0,5406.0,310.0,481.18,21.77,-0.9,-38.307000000000016,22,4,3,0,478.47,0.0,59.738017625,478.47,25.07,0.55,0.0
2024-03-01 23:00:00,19.62,0.55,0.65,3.91,19.62,0.55,0.65,3.86,19.62,0.0,0.65,3.86,89.5502848,477.09,0.0,1.9312665,3.2481463125,354.26,311.791,0.0,333.546,275.75,20.714,36.041,700.0,120.0,700.0,120.0,700.0,120.0,700.0,120.0,750.0,120.0,750.0,120.0,5097.0,294.0,477.09,19.07,-3.26,42.469,23,4,3,0,481.18,0.0,60.147515575,481.18,22.32,0.55,0.0
2024-03-02 00:00:00,22.825,29.59,0.65,3.45,21.075,29.59,0.65,3.45,,,,,96.67827869,374.34,65.01,2.6092954525,1.989215105,244.711,40.004,0.0,214.313,19.003,30.398,21.001,250.0,120.0,250.0,180.0,200.0,120.0,200.0,180.0,,,,,4704.0,328.0,309.33000000000004,-6.765000000000001,-2.8000000000000003,204.707,0,5,3,1,477.09,0.0,89.5502848,477.09,19.62,0.55,0.0
2024-03-02 01:00:00,21.95,29.59,0.65,3.45,24.475,17.295,0.65,2.0,,,,,48.37574689,278.18,193.54,2.2849947725,2.3498757525,145.232,279.545,0.0,54.678,275.459,90.554,4.086,250.0,120.0,250.0,180.0,250.0,120.0,250.0,70.0,,,,,4349.0,345.0,84.63999999999999,-7.640000000000001,-2.8000000000000003,-134.31299999999996,1,5,3,1,374.34,65.01,96.67827869,309.33000000000004,22.825,29.59,0.0
2024-03-02 02:00:00,21.85,17.295,0.65,3.45,20.0,5.275,0.65,3.45,,,,,67.1444803325,84.91,229.69,2.3781104775,2.0860198525,214.229,302.346,0.0,16.318,300.079,197.911,2.2670000000000003,250.0,120.0,250.0,180.0,250.0,120.0,250.0,175.0,,,,,4236.0,367.0,-144.78,4.555,-2.8000000000000003,-88.11700000000002,2,5,3,1,278.18,193.54,48.37574689,84.63999999999999,21.95,29.59,0.0
2024-03-02 03:00:00,20.0,5.0,0.65,3.45,20.0,5.55,0.65,3.45,,,,,61.0567104775,254.72,244.64,2.328094505,2.1514708,88.416,311.213,0.0,22.6,303.462,65.816,7.751,250.0,120.0,250.0,180.0,250.0,120.0,250.0,180.0,,,,,4131.0,440.0,10.080000000000013,15.0,-2.8000000000000003,-222.797,3,5,3,1,84.91,229.69,67.1444803325,-144.78,21.85,17.295,0.0
2024-03-02 04:00:00,20.0,5.0,0.65,3.45,20.0,5.275,0.65,3.45,,,,,52.1287055175,0.0,208.52,2.327656815,2.0042891625,102.336,360.048,0.0,0.0,359.252,102.336,0.796,250.0,120.0,250.0,180.0,250.0,120.0,250.0,115.0,,,,,4048.0,439.0,-208.52,15.0,-2.8000000000000003,-257.712,4,5,3,1,254.72,244.64,61.0567104775,10.080000000000013,20.0,5.0,0.0
2024-03-02 05:00:00,21.075,5.0,0.65,2.5,21.95,5.0,0.65,2.5,,,,,61.5477967475,169.86,247.08,2.2365276175,1.4528392775,206.284,354.258,0.0,71.306,337.504,134.978,16.754,250.0,120.0,250.0,150.0,250.0,120.0,250.0,150.0,,,,,4079.0,357.0,-77.22,16.075,-1.85,-147.974,5,5,3,1,0.0,208.52,52.1287055175,-208.52,20.0,5.0,0.0
2024-03-02 06:00:00,14.95,2.4,0.65,0.65,12.04,2.4,0.65,0.65,,,,,60.7697999725,364.16,247.08,2.3308567825,0.985548045,200.277,396.954,0.0,164.216,311.52,36.061,85.434,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,,,,,4284.0,289.0,117.07999999999996,12.55,0.0,-196.677,6,5,3,1,169.86,247.08,61.5477967475,-77.22,21.075,5.0,0.0
2024-03-02 07:00:00,16.7,2.4,0.65,2.295,15.85,2.4,0.65,2.295,,,,,96.51590948,408.3,219.44,2.1442174225,0.9702472925,328.578,207.05,0.0,272.366,201.836,56.212,5.214,250.0,120.0,250.0,90.0,250.0,120.0,250.0,120.0,,,,,4465.0,307.0,188.86,14.3,-1.645,121.52799999999996,7,5,3,1,364.16,247.08,60.7697999725,117.07999999999996,14.95,2.4,0.0
2024-03-02 08:00:00,18.45,2.4,0.65,5.16,18.8,2.4,0.65,5.16,,,,,80.605,397.11,179.98,1.4556764775,1.0957551975,376.384,302.571,0.0,309.589,202.758,66.795,99.813,250.0,120.0,250.0,90.0,250.0,100.0,250.0,70.0,,,,,4378.0,514.0,217.13,16.05,-4.51,73.81299999999999,8,5,3,1,408.3,219.44,96.51590948,188.86,16.7,2.4,0.0
2024-03-02 09:00:00,15.85,2.4,0.65,4.17,19.325,2.4,1.3,4.17,,,,,72.2415375825,204.77,184.36,1.187385885,1.069034045,182.07,297.949,0.0,160.78,241.017,21.29,56.932,250.0,120.0,250.0,120.0,250.0,120.0,250.0,100.0,,,,,4006.0,780.0,20.41,13.45,-3.52,-115.879,9,5,3,1,397.11,179.98,80.605,217.13,18.45,2.4,0.0
2024-03-02 10:00:00,18.45,2.4,0.65,6.82,18.45,2.4,0.65,6.82,,,,,51.62029618,348.66,166.7,0.8062462125000001,0.975349985,156.632,276.163,0.0,143.13,218.08,13.502000000000002,58.083,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,,,,,3397.0,948.0,181.96,16.05,-6.17,-119.531,10,5,3,1,204.77,184.36,72.2415375825,20.41,15.85,2.4,0.0
2024-03-02 11:00:00,19.325,2.4,0.65,7.19,20.2,2.4,0.65,7.19,,,,,42.3484904225,290.0,171.03,0.6990775275,1.02739991,47.501,278.981,0.0,42.466,236.534,5.035,42.447,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,,,,,2928.0,1122.0,118.97,16.925,-6.54,-231.48,11,5,3,1,348.66,166.7,51.62029618,181.96,18.45,2.4,0.0
2024-03-02 12:00:00,20.2,4.11,0.65,8.96,21.95,4.11,0.65,8.96,16.7,4.11,0.65,8.96,39.2075,337.24,156.83,0.674879105,1.2513637375,123.416,302.059,0.0,76.447,289.116,46.969,12.943,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,250.0,120.0,2602.0,1257.0,180.41,16.09,-8.31,-178.64299999999997,12,5,3,1,290.0,171.03,42.3484904225,118.97,19.325,2.4,0.0
2024-03-02 13:00:00,20.2,4.74,0.65,9.59,19.325,4.74,0.65,9.59,21.95,4.74,0.65,9.59,31.4438101175,290.0,126.55,0.725961625,1.303007655,55.696,338.971,0.0,46.0,324.853,9.696,14.118,250.0,120.0,250.0,145.0,250.0,120.0,250.0,145.0,250.0,120.0,250.0,145.0,2505.0,1215.0,163.45,15.46,-8.94,-283.275,13,5,3,1,337.24,156.83,39.2075,180.41,20.2,4.11,0.0
2024-03-02 14:00:00,20.2,2.4,0.65,4.78,20.2,2.535,0.65,7.11,21.075,15.995,0.65,4.83,70.16311344,204.63,135.56,0.91499014,1.481870585,71.30199999999999,173.615,0.0,54.75,143.689,16.552,29.926,250.0,120.0,250.0,100.0,250.0,80.0,250.0,70.0,250.0,80.0,250.0,70.0,2413.0,1079.0,69.07,17.8,-4.13,-102.31300000000002,14,5,3,1,290.0,126.55,31.4438101175,163.45,20.2,4.74,0.0
2024-03-02 15:00:00,23.7,15.995,0.65,3.94,19.325,1.2,0.65,1.995,27.2,14.795,0.65,1.995,30.305,192.23,121.22,0.96370706,1.934373995,51.904,190.727,0.0,14.25,182.763,37.654,7.964,300.0,120.0,300.0,100.0,300.0,60.0,300.0,60.0,300.0,60.0,300.0,60.0,2853.0,1081.0,71.01000000000002,7.705,-3.2900000000000005,-138.823,15,5,3,1,204.63,135.56,70.16311344,69.07,20.2,2.4,0.0
2024-03-02 16:00:00,16.75,21.0,0.65,0.65,18.5,16.065,0.65,0.65,19.75,10.775,0.65,0.65,20.47614813,358.32,82.20000000000002,1.454204085,1.8210494525,199.319,748.562,0.0,30.0,647.872,169.31900000000002,100.69,475.0,120.0,475.0,120.0,475.0,120.0,475.0,120.0,475.0,120.0,475.0,120.0,3494.0,973.0,276.12,-4.25,0.0,-549.2429999999999,16,5,3,1,192.23,121.22,30.305,71.01000000000002,23.7,15.995,0.0
2024-03-02 17:00:00,16.75,10.775,0.7,0.65,18.0,21.0,0.7,0.65,16.75,0.55,0.675,0.65,42.964522895,480.06,172.38,1.8208977,1.26747252,263.6,620.342,0.0,50.043,550.875,213.557,69.467,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,4413.0,748.0,307.68,5.975,0.0499999999999999,-356.742,17,5,3,1,358.32,82.20000000000002,20.47614813,276.12,16.75,21.0,0.0
2024-03-02 18:00:00,18.5,0.55,0.7,0.65,18.5,0.55,0.7,0.65,18.5,0.55,0.7,0.65,41.0899019025,439.32,164.36,2.0330738825,1.40352015,264.454,484.366,0.0,80.39699999999999,399.46,184.057,84.906,600.0,120.0,600.0,140.0,600.0,120.0,600.0,140.0,600.0,120.0,600.0,140.0,5314.0,651.0,274.96,17.95,0.0499999999999999,-219.912,18,5,3,1,480.06,172.38,42.964522895,307.68,16.75,10.775,0.0
2024-03-02 19:00:00,18.5,0.55,0.7,0.65,16.75,0.55,0.7,0.65,18.5,0.55,0.7,0.65,46.54641237,357.84000000000003,191.1,1.9484398775,1.1674705425,263.594,628.917,0.0,81.297,472.473,182.297,156.44400000000002,600.0,135.0,600.0,170.0,600.0,135.0,600.0,170.0,600.0,135.0,600.0,170.0,5741.0,656.0,166.74000000000004,17.95,0.0499999999999999,-365.323,19,5,3,1,439.32,164.36,41.0899019025,274.96,18.5,0.55,0.0
2024-03-02 20:00:00,21.0,0.55,0.65,0.65,21.0,0.55,0.65,0.65,21.0,0.55,0.65,0.65,51.3124354675,438.92,208.57,1.69231905,1.9840786475,246.784,559.263,0.0,69.668,486.597,177.116,72.666,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,5712.0,640.0,230.35,20.45,0.0,-312.47900000000004,20,5,3,1,357.84000000000003,191.1,46.54641237,166.74000000000004,18.5,0.55,0.0
2024-03-02 21:00:00,21.75,5.62,0.65,1.55,25.0,5.62,0.65,1.55,25.0,5.62,0.65,1.1,48.4990827125,439.71,198.52,1.9049339975,2.4775768075,234.906,471.089,0.0,153.077,439.483,81.82900000000001,31.606,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,600.0,120.0,5387.0,659.0,241.19,16.13,-0.9,-236.183,21,5,3,1,438.92,208.57,51.3124354675,230.35,21.0,0.55,0.0
2024-03-02 22:00:00,22.45,2.715,0.675,2.5,22.45,5.08,0.65,2.0500000000000003,22.45,5.08,0.65,2.0500000000000003,48.4335822175,351.74,216.63,1.78548234,3.55860711,51.636,237.507,0.0,40.71,185.125,10.926,52.382000000000005,600.0,120.0,600.0,120.0,600.0,110.0,600.0,80.0,600.0,110.0,600.0,80.0,5066.0,634.0,135.11,19.735,-1.825,-185.871,22,5,3,1,439.71,198.52,48.4990827125,241.19,21.75,5.62,0.0
2024-03-02 23:00:00,19.81,3.4,0.65,6.15,19.81,1.7,0.65,0.325,19.81,1.7,0.65,0.325,45.4829327375,308.0,130.01,1.6291571725,2.4950081925000003,113.797,210.044,0.0,98.457,152.381,15.34,57.663,600.0,85.0,600.0,60.0,600.0,40.0,600.0,10.0,600.0,40.0,600.0,10.0,4702.0,566.0,177.99,16.41,-5.5,-96.247,23,5,3,1,351.74,216.63,48.4335822175,135.11,22.45,2.715,0.0
2024-03-03 00:00:00,10.59,0.0,0.65,0.0,10.59,0.0,0.65,0.0,,,,,0.0,518.63,0.0,1.43941646,0.4874130375,154.864,259.506,0.0,87.96100000000001,250.0,66.90299999999999,9.506,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,4314.0,488.0,518.63,10.59,0.65,-104.64199999999995,0,6,3,1,308.0,130.01,45.4829327375,177.99,19.81,3.4,0.0
2024-03-03 01:00:00,17.73,0.0,0.65,0.0,17.73,0.0,0.65,0.0,,,,,130.556119525,517.4,50.32,2.33501669,0.8666769249999999,36.016,8.177,0.0,20.0,5.985,16.016000000000002,2.192,150.0,0.0,150.0,0.0,150.0,0.0,150.0,0.0,,,,,4047.0,498.0,467.08,17.73,0.65,27.839,1,6,3,1,518.63,0.0,0.0,518.63,10.59,0.0,0.0
2024-03-03 02:00:00,17.45,0.0,0.65,0.0,17.73,0.0,0.65,0.0,,,,,135.28678225,0.0,100.64,2.5085311675,0.8821261675000001,34.247,1.267,0.0,0.0,1.054,34.247,0.213,150.0,0.0,150.0,0.0,150.0,0.0,150.0,0.0,,,,,3925.0,553.0,-100.64,17.45,0.65,32.98,2,6,3,1,517.4,50.32,130.556119525,467.08,17.73,0.0,0.0
2024-03-03 03:00:00,18.65,0.0,0.65,0.0,18.65,0.0,0.65,0.0,,,,,135.952643225,129.66,150.96,2.5719107875,1.123065945,118.718,2.561,0.0,5.524,2.423,113.194,0.138,175.0,0.0,175.0,0.0,175.0,0.0,175.0,0.0,,,,,3785.0,523.0,-21.30000000000001,18.65,0.65,116.15699999999998,3,6,3,1,0.0,100.64,135.28678225,-100.64,17.45,0.0,0.0
2024-03-03 04:00:00,13.0,0.0,0.65,0.0,13.0,0.0,0.65,0.0,,,,,144.71423992500002,130.26,151.26,2.7398035125,0.8786138975,124.461,19.023,0.0,3.886,18.738,120.575,0.285,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,3747.0,414.0,-21.0,13.0,0.65,105.43800000000002,4,6,3,1,129.66,150.96,135.952643225,-21.30000000000001,18.65,0.0,0.0
2024-03-03 05:00:00,13.0,0.0,0.65,0.0,13.0,0.0,0.65,0.0,,,,,123.9243363,0.0,201.88,2.578563485,0.9813974125,168.242,58.892,0.0,0.0,58.891000000000005,168.242,0.001,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,3811.0,330.0,-201.88,13.0,0.65,109.35,5,6,3,1,130.26,151.26,144.71423992500002,-21.0,13.0,0.0,0.0
2024-03-03 06:00:00,13.0,0.0,0.65,0.0,13.0,0.0,0.65,0.0,,,,,72.11199085,0.0,201.88,2.0228280325,1.0138453525,15.697,27.378,0.0,0.0,25.344,15.697,2.034,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,3908.0,264.0,-201.88,13.0,0.65,-11.681,6,6,3,1,0.0,201.88,123.9243363,-201.88,13.0,0.0,0.0
2024-03-03 07:00:00,13.0,0.0,0.65,0.0,15.365,0.0,0.65,0.0,,,,,70.9705732,131.36,152.26,1.720074475,0.8753731925,42.266,42.801,0.0,37.744,35.622,4.522,7.179,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,3816.0,304.0,-20.899999999999977,13.0,0.65,-0.5350000000000037,7,6,3,1,0.0,201.88,72.11199085,-201.88,13.0,0.0,0.0
2024-03-03 08:00:00,13.0,0.0,0.65,0.0,20.45,0.0,0.65,0.0,,,,,45.06,0.0,180.24,1.1222015975,1.002880805,1.59,99.245,0.0,0.0,97.586,1.59,1.659,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,3246.0,495.0,-180.24,13.0,0.65,-97.655,8,6,3,1,131.36,152.26,70.9705732,-20.899999999999977,13.0,0.0,0.0
2024-03-03 09:00:00,13.0,0.0,0.65,0.0,13.0,0.0,0.65,0.0,,,,,0.0,0.0,0.0,0.6598403850000001,0.6662148175,10.643,94.397,0.0,0.0,92.75,10.643,1.647,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,2542.0,749.0,0.0,13.0,0.65,-83.75399999999999,9,6,3,1,0.0,180.24,45.06,-180.24,13.0,0.0,0.0
2024-03-03 10:00:00,16.425,8.87,0.65,0.0,15.34,8.87,0.65,0.0,,,,,0.0,0.0,0.0,0.62265437,0.5570761025000001,2.013,244.182,0.0,0.0,233.5,2.013,10.682,200.0,25.0,200.0,0.0,200.0,25.0,200.0,0.0,,,,,1916.0,940.0,0.0,7.5550000000000015,0.65,-242.169,10,6,3,1,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2024-03-03 11:00:00,19.39,18.9,0.65,0.0,17.025,18.97,0.65,0.0,,,,,0.0,0.0,0.0,0.6002053375,0.6857625975,1.175,240.173,0.0,0.0,220.0,1.175,20.173,200.0,65.0,200.0,0.0,200.0,65.0,200.0,0.0,,,,,1581.0,1091.0,0.0,0.490000000000002,0.65,-238.998,11,6,3,1,0.0,0.0,0.0,0.0,16.425,8.87,0.0
2024-03-03 12:00:00,19.53,20.64,0.65,0.0,19.665,20.78,0.65,0.0,17.145,20.78,0.65,0.0,0.0,0.0,0.0,0.5682145075,0.213076875,1.357,221.988,0.0,0.0,220.0,1.357,1.988,200.0,90.0,200.0,0.0,200.0,90.0,200.0,0.0,200.0,90.0,200.0,0.0,1414.0,1099.0,0.0,-1.1099999999999994,0.65,-220.631,12,6,3,1,0.0,0.0,0.0,0.0,19.39,18.9,0.0
2024-03-03 13:00:00,22.415,23.66,0.65,7.95,20.08,23.66,0.65,7.95,22.415,11.85,0.65,7.95,0.0,0.0,0.0,0.5097515125,0.7066417,2.309,279.03200000000004,0.0,0.0,277.5,2.309,1.532,200.0,60.0,200.0,10.0,200.0,60.0,200.0,10.0,200.0,60.0,200.0,10.0,1416.0,1044.0,0.0,-1.245000000000001,-7.3,-276.723,13,6,3,1,0.0,0.0,0.0,0.0,19.53,20.64,0.0
2024-03-03 14:00:00,20.805,10.675,0.65,6.87,20.805,10.675,0.65,6.87,21.24,10.675,0.65,7.32,0.0,0.0,0.0,0.6001068025,0.389879465,6.617,305.674,0.0,0.0,302.5,6.617,3.174,200.0,60.0,200.0,10.0,200.0,60.0,200.0,10.0,200.0,60.0,200.0,10.0,1495.0,785.0,0.0,10.13,-6.22,-299.057,14,6,3,1,0.0,0.0,0.0,0.0,22.415,23.66,0.0
2024-03-03 15:00:00,17.89,6.82,0.65,3.46,17.68,6.89,0.65,3.46,17.325,6.89,0.65,3.46,0.0,0.0,0.0,0.8322774175,0.9747240825,45.889,352.25,0.0,0.0,351.0,45.889,1.25,200.0,60.0,200.0,40.0,200.0,60.0,200.0,40.0,200.0,60.0,200.0,40.0,1925.0,756.0,0.0,11.07,-2.81,-306.361,15,6,3,1,0.0,0.0,0.0,0.0,20.805,10.675,0.0
2024-03-03 16:00:00,18.5,10.525,0.65,2.805,18.5,16.445,0.65,2.805,18.5,10.525,0.65,2.16,0.0,303.8,0.0,1.3319647,1.6292548125,68.97,668.13,0.0,20.0,602.533,48.97,65.59700000000001,200.0,120.0,200.0,120.0,200.0,120.0,200.0,120.0,200.0,120.0,200.0,120.0,2636.0,805.0,303.8,7.975,-2.155,-599.16,16,6,3,1,0.0,0.0,0.0,0.0,17.89,6.82,0.0
2024-03-03 17:00:00,16.75,11.38,0.65,0.65,16.75,11.38,0.65,0.65,16.75,11.38,0.65,0.65,12.3632274325,473.72,49.98,1.8602919275,1.0301828675,193.742,880.174,0.0,80.0,801.701,113.742,78.473,225.0,120.0,225.0,120.0,225.0,120.0,225.0,120.0,225.0,120.0,225.0,120.0,3793.0,646.0,423.74,5.369999999999999,0.0,-686.432,17,6,3,1,303.8,0.0,0.0,303.8,18.5,10.525,0.0
2024-03-03 18:00:00,16.75,11.19,0.65,0.65,18.5,11.19,0.65,0.65,18.5,11.19,0.65,0.65,49.91875068,303.8,199.68,2.28877564,1.0606226375,89.38,594.954,0.0,60.0,590.6800000000001,29.380000000000003,4.274,350.0,120.0,350.0,135.0,350.0,120.0,350.0,135.0,350.0,120.0,350.0,135.0,4845.0,492.0,104.12,5.5600000000000005,0.0,-505.574,18,6,3,1,473.72,49.98,12.3632274325,423.74,16.75,11.38,0.0
2024-03-03 19:00:00,8.77,10.86,0.65,0.65,18.5,11.24,0.65,0.65,18.5,11.24,0.65,0.65,36.88521109,261.46000000000004,147.72,2.242100015,1.2482546225,121.965,448.706,0.0,94.515,435.431,27.45,13.275,400.0,135.0,400.0,175.0,400.0,135.0,400.0,175.0,400.0,135.0,400.0,175.0,5401.0,440.0,113.74000000000004,-2.09,0.0,-326.741,19,6,3,1,303.8,199.68,49.91875068,104.12,16.75,11.19,0.0
2024-03-03 20:00:00,14.99,11.19,0.65,0.65,20.0,11.19,0.65,0.65,20.0,11.19,0.65,0.65,33.107479264999995,303.8,132.68,2.053366115,1.2804080625,128.569,554.406,0.0,88.2,506.125,40.369,48.281,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,5507.0,380.0,171.12,3.8000000000000007,0.0,-425.837,20,6,3,1,261.46000000000004,147.72,36.88521109,113.74000000000004,8.77,10.86,0.0
2024-03-03 21:00:00,25.75,21.0,0.65,1.55,25.75,21.0,0.65,1.55,24.0,21.0,0.65,1.55,35.096686392500004,519.22,162.0,1.8413175275,2.2702157,144.109,343.25,0.0,69.443,267.725,74.666,75.525,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,5308.0,339.0,357.22,4.75,-0.9,-199.141,21,6,3,1,303.8,132.68,33.107479264999995,171.12,14.99,11.19,0.0
2024-03-03 22:00:00,24.55,4.31,0.65,1.55,24.55,4.31,0.65,1.55,20.515,4.31,0.65,1.55,244.049145615,1055.63,215.58,3.6385466175,2.043509965,213.614,129.536,0.0,126.711,92.514,86.903,37.022,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,400.0,120.0,4959.0,336.0,840.0500000000002,20.24,-0.9,84.078,22,6,3,1,519.22,162.0,35.096686392500004,357.22,25.75,21.0,0.0
2024-03-03 23:00:00,22.36,0.275,0.65,0.325,22.36,0.275,0.65,0.325,22.36,1.715,0.65,0.325,57.5349588425,228.44,0.08,1.7151312475,2.3934192750000003,83.753,42.549,0.0,66.967,36.667,16.786,5.882,400.0,40.0,400.0,20.0,400.0,40.0,400.0,20.0,400.0,40.0,400.0,20.0,4627.0,327.0,228.36,22.085,0.325,41.204,23,6,3,1,1055.63,215.58,244.049145615,840.0500000000002,24.55,4.31,0.0
2024-03-04 00:00:00,12.395,10.865,0.65,6.94,12.395,10.865,0.65,6.94,,,,,80.46250602500001,568.03,0.0,1.93680951,0.9070456375,343.253,285.378,0.0,96.324,203.513,49.022,105.964,100.0,120.0,100.0,180.0,100.0,120.0,100.0,180.0,,,,,4235.0,330.0,568.03,1.5299999999999994,-6.29,57.875,0,0,3,0,228.44,0.08,57.5349588425,228.36,22.36,0.275,0.0
2024-03-04 01:00:00,17.4,0.0,0.65,0.0,17.4,0.0,0.65,0.0,,,,,29.39829675,80.9,0.0,1.60910046,0.632219015,96.493,340.59000000000003,0.0,0.0,282.276,37.744,54.638,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,3929.0,341.0,80.9,17.4,0.65,-244.09700000000004,1,0,3,0,568.03,0.0,80.46250602500001,568.03,12.395,10.865,0.0
2024-03-04 02:00:00,17.41,0.0,0.65,0.0,17.41,0.0,0.65,0.0,,,,,0.0,0.0,0.0,1.260314175,0.5661868649999999,12.392,389.0,0.0,0.0,405.941,4.371,41.335,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,3819.0,344.0,0.0,17.41,0.65,-376.608,2,0,3,0,80.9,0.0,29.39829675,80.9,17.4,0.0,0.0
2024-03-04 03:00:00,17.42,0.0,0.65,0.0,17.42,0.0,0.65,0.0,,,,,0.0,0.0,0.0,1.28606045,0.531816945,14.269,399.792,0.0,0.0,496.128,3.897,8.977,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,3708.0,365.0,0.0,17.42,0.65,-385.523,3,0,3,0,0.0,0.0,0.0,0.0,17.41,0.0,0.0
